date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:18:21	15014/15014	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:13%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/parents.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/parents.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/parents-details.html)
09:18:23	1783/1783	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2001%20Oct%202019%2015:56:19%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/google-marker-map.js	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/js/google-marker-map.js	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/map.html)
09:18:23	3159/3159	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:23%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user1.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user1.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
09:18:24	3444/3444	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:24%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user2.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user2.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
09:18:24	3082/3082	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:24%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user3.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user3.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
09:18:25	3537/3537	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:25%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user4.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user4.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
09:18:26	2822/2822	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:25%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user5.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user5.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
09:18:26	11970/11970	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:23%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/user.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/account-settings.html)
09:18:28	175734/175734	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Oct%202019%2015:56:11%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/preloader.gif	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/preloader.gif	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/style.css)
09:18:29	94134/94134	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2015:58:13%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/login-bg.jpg	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/img/figure/login-bg.jpg	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/style.css)
09:18:29	41050/41050	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jun%202020%2003:47:53%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_both.png	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_both.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
09:18:31	41050/41050	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jun%202020%2003:47:55%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc.png	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
09:18:33	41050/41050	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jun%202020%2003:47:57%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc.png	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
09:18:35	41050/41050	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jun%202020%2003:47:59%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc_disabled.png	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_asc_disabled.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
09:18:37	41050/41050	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jun%202020%2003:48:01%20GMT	https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc_disabled.png	E:/New%20folder/project%20name/www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/images/sort_desc_disabled.png	(from https://www.radiustheme.com/demo/html/psdboss/akkhor/akkhor/css/jquery.dataTables.min.css)
